transaction_id,sale_date,taxing_state,rate_applied,sale_price,trade_in_value,taxable_base,tax_owed,tax_collected,variance,category
T000277,2025-06-06,OH,0.0725,15783.29,0.0,15783.29,1144.29,1144.28,-0.01,clean
T000278,2025-09-07,CA,0.0875,27387.84,0.0,27387.84,2396.44,2396.41,-0.03,clean
T000279,2025-08-19,CA,0.0875,27003.28,0.0,27003.28,2362.79,2362.79,0.0,clean
T000280,2025-09-11,IL,0.0725,22576.2,0.0,22576.2,1636.77,1411.01,-225.76,rate_mismatch
T000281,2025-05-30,PA,0.06,12115.34,3822.0,8293.34,497.6,497.58,-0.02,clean
T000282,2025-10-06,IL,0.0725,32736.79,0.0,32736.79,2373.42,2373.44,0.02,clean
T000283,2025-12-01,AZ,0.081,30453.35,0.0,30453.35,2466.72,1827.2,-639.52,sourcing_error
T000284,2025-03-02,NC,0.03,31181.99,16348.13,14833.86,445.02,444.99,-0.03,clean
T000285,2025-03-13,NC,0.03,31468.81,0.0,31468.81,944.06,944.05,-0.01,clean
T000286,2025-12-27,FL,0.07,20311.98,0.0,20311.98,1421.84,1421.87,0.03,clean
T000287,2025-05-22,NC,0.03,34363.15,18777.11,15586.04,467.58,467.57,-0.01,clean
T000288,2025-03-14,PA,0.06,26036.59,0.0,26036.59,1562.2,1562.17,-0.03,clean
T000289,2025-09-21,IL,0.0725,30408.28,0.0,30408.28,2204.6,2204.63,0.03,clean
T000290,2025-02-17,NC,0.03,29868.02,0.0,29868.02,896.04,896.02,-0.02,clean
T000291,2025-08-08,AZ,0.081,32791.21,0.0,32791.21,2656.09,2656.12,0.03,clean
T000292,2025-06-25,PA,0.06,35509.25,0.0,35509.25,2130.56,2130.56,0.0,clean
T000293,2025-01-01,NC,0.03,42364.54,0.0,42364.54,1270.94,1270.91,-0.03,clean
T000294,2025-07-04,TX,0.0625,19388.66,0.0,19388.66,1211.79,1211.81,0.02,clean
T000295,2025-08-08,PA,0.06,27877.44,0.0,27877.44,1672.65,1672.66,0.01,clean
T000296,2025-01-05,OH,0.0725,10043.63,0.0,10043.63,728.16,828.6,100.44,rate_mismatch
T000297,2025-02-15,PA,0.06,29863.28,9715.74,20147.54,1208.85,1208.82,-0.03,clean
T000298,2025-10-16,GA,0.07,10095.21,0.0,10095.21,706.66,706.66,0.0,clean
T000299,2025-04-22,OH,0.0725,14701.07,7364.92,7336.15,531.87,531.84,-0.03,clean
T000300,2025-05-22,TX,0.0625,27609.55,12159.24,15450.31,965.64,965.62,-0.02,clean
T000301,2025-11-07,TX,0.0625,24569.72,0.0,24569.72,1535.61,1535.61,0.0,clean
T000302,2025-02-27,TX,0.0625,19174.99,0.0,19174.99,1198.44,1198.47,0.03,clean
T000303,2025-10-19,PA,0.06,22799.88,0.0,22799.88,0.0,0.03,0.03,clean
T000304,2025-07-23,OH,0.0725,24509.16,0.0,24509.16,1776.91,1776.91,0.0,clean
T000305,2025-11-12,NY,0.08,16893.17,3912.6,12980.57,1038.45,1038.48,0.03,clean
T000306,2025-12-15,GA,0.07,27573.71,0.0,27573.71,1930.16,1930.13,-0.03,clean
T000307,2025-11-10,FL,0.07,26754.9,0.0,26754.9,1872.84,1872.81,-0.03,clean
T000308,2025-06-27,OH,0.0725,24852.48,0.0,24852.48,1801.8,1801.82,0.02,clean
T000309,2025-03-02,FL,0.07,31053.21,16235.96,14817.25,1037.21,1037.18,-0.03,clean
T000310,2025-08-22,CA,0.0875,24595.97,13373.91,24595.97,2152.15,2152.16,0.01,clean
T000311,2025-03-01,TX,0.0625,18877.2,0.0,18877.2,1179.83,1179.86,0.03,clean
T000312,2025-04-02,OH,0.0725,37346.06,0.0,37346.06,2707.59,2707.61,0.02,clean
T000313,2025-05-19,TX,0.0625,32831.33,0.0,32831.33,2051.96,2051.92,-0.04,clean
T000314,2025-07-25,AZ,0.081,13975.27,0.0,13975.27,1132.0,1131.99,-0.01,clean
T000315,2025-05-30,PA,0.06,25733.44,0.0,25733.44,1544.01,1544.03,0.02,clean
T000316,2025-04-11,TX,0.0625,29911.14,0.0,29911.14,1869.45,1869.47,0.02,clean
T000317,2025-01-05,FL,0.07,38541.88,17841.87,20700.01,1449.0,1449.0,0.0,clean
T000318,2025-01-31,GA,0.07,40167.6,12529.48,27638.12,1934.67,1934.67,0.0,clean
T000319,2025-02-13,OH,0.0725,26111.8,0.0,26111.8,1893.11,1631.99,-261.12,rate_mismatch
T000320,2025-05-02,NC,0.03,20291.79,0.0,20291.79,608.75,608.79,0.04,clean
T000321,2025-03-11,CA,0.0875,31315.2,0.0,31315.2,2740.08,2740.08,0.0,clean
T000322,2025-04-17,GA,0.07,23403.27,0.0,23403.27,1638.23,1638.19,-0.04,clean
T000323,2025-06-17,NY,0.08,16765.37,0.0,16765.37,1341.23,1341.27,0.04,clean
T000324,2025-01-16,IL,0.0725,38615.19,0.0,38615.19,2799.6,2799.62,0.02,clean
T000325,2025-03-04,AZ,0.081,10488.71,0.0,10488.71,849.59,849.6,0.01,clean
T000326,2025-10-26,FL,0.07,26232.66,0.0,26232.66,1836.29,1836.26,-0.03,clean
T000327,2025-06-19,NY,0.08,15966.76,0.0,15966.76,1277.34,1277.3,-0.04,clean
T000328,2025-12-16,NC,0.03,22911.34,0.0,22911.34,687.34,458.23,-229.11,rate_mismatch
T000329,2025-11-28,TX,0.0625,20363.84,0.0,20363.84,1272.74,1272.72,-0.02,clean
T000330,2025-09-27,TX,0.0625,19360.39,0.0,19360.39,1210.02,1210.02,0.0,clean
T000331,2025-09-06,AZ,0.081,21349.52,0.0,21349.52,1729.31,1942.81,213.5,rate_mismatch
T000332,2025-01-30,NY,0.08,32239.3,0.0,32239.3,2579.14,2579.15,0.01,clean
T000333,2025-05-17,PA,0.06,25079.4,0.0,25079.4,1504.76,1504.73,-0.03,clean
T000334,2025-05-02,NY,0.08,26378.35,0.0,26378.35,2110.27,2110.28,0.01,clean
T000335,2025-03-14,NY,0.08,25718.03,15307.44,10410.59,832.85,728.74,-104.11,rate_mismatch
T000336,2025-04-30,NY,0.08,26588.46,10401.29,16187.17,1294.97,1294.94,-0.03,clean
T000337,2025-06-15,FL,0.07,13554.28,6531.52,7022.76,491.59,491.58,-0.01,clean
T000338,2025-12-06,CA,0.0875,22320.75,7158.4,22320.75,1953.07,1953.11,0.04,clean
T000339,2025-11-29,NY,0.08,20820.02,0.0,20820.02,1665.6,1665.57,-0.03,clean
T000340,2025-06-07,TX,0.0625,29954.39,0.0,29954.39,1872.15,1872.19,0.04,clean
T000341,2025-10-18,GA,0.07,12095.64,0.0,12095.64,846.69,846.68,-0.01,clean
T000342,2025-02-09,FL,0.07,19103.24,0.0,19103.24,1337.23,1337.22,-0.01,clean
T000343,2025-01-06,FL,0.07,19720.92,4478.97,15241.95,0.0,-0.03,-0.03,clean
T000344,2025-07-31,FL,0.07,24230.14,0.0,24230.14,1696.11,1696.13,0.02,clean
T000345,2025-04-26,NC,0.03,17179.11,9247.6,7931.51,237.95,158.63,-79.32,rate_mismatch
T000346,2025-07-12,IL,0.0725,17129.54,9879.18,7250.36,525.65,525.62,-0.03,clean
T000347,2025-08-11,IL,0.0725,17021.07,4803.69,12217.38,885.76,885.77,0.01,clean
T000348,2025-06-02,TX,0.0625,19092.79,8185.23,10907.56,0.0,0.01,0.01,clean
T000349,2025-04-13,FL,0.07,15087.96,6869.19,8218.77,575.31,575.34,0.03,clean
T000350,2025-05-16,OH,0.0725,14870.87,0.0,14870.87,1078.14,1226.85,148.71,rate_mismatch
T000351,2025-08-27,CA,0.0875,19680.82,0.0,19680.82,1722.07,1722.06,-0.01,clean
T000352,2025-10-05,TX,0.0625,22668.47,0.0,22668.47,1416.78,1416.82,0.04,clean
T000353,2025-12-18,AZ,0.081,34357.01,0.0,34357.01,2782.92,2782.88,-0.04,clean
T000354,2025-10-20,NY,0.08,35796.05,0.0,35796.05,2863.68,2863.65,-0.03,clean
T000355,2025-03-27,OH,0.0725,40133.0,0.0,40133.0,2909.64,2909.68,0.04,clean
T000356,2025-11-18,FL,0.07,16752.2,0.0,16752.2,1172.65,1172.64,-0.01,clean
T000357,2025-05-22,NY,0.08,24782.55,0.0,24782.55,1982.6,1982.59,-0.01,clean
T000358,2025-03-17,CA,0.0875,25795.09,0.0,25795.09,2257.07,2257.1,0.03,clean
T000359,2025-06-26,NY,0.08,34806.25,0.0,34806.25,2784.5,2784.47,-0.03,clean
T000360,2025-11-08,NC,0.03,28518.85,0.0,28518.85,855.57,855.6,0.03,clean
T000361,2025-07-10,AZ,0.081,11237.38,0.0,11237.38,910.23,910.27,0.04,clean
T000362,2025-04-27,NC,0.03,16343.36,0.0,16343.36,490.3,490.27,-0.03,clean
T000363,2025-08-15,NC,0.03,18464.24,0.0,18464.24,553.93,553.9,-0.03,clean
T000364,2025-12-30,GA,0.07,24513.0,13249.72,11263.28,788.43,788.39,-0.04,clean
T000365,2025-01-17,OH,0.0725,23492.74,0.0,23492.74,1703.22,1703.19,-0.03,clean
T000366,2025-01-16,PA,0.06,19194.82,0.0,19194.82,1151.69,1151.72,0.03,clean
T000367,2025-12-19,AZ,0.081,14842.73,3263.33,11579.4,937.93,937.94,0.01,clean
T000368,2025-09-20,IL,0.0725,11222.91,0.0,11222.91,813.66,813.62,-0.04,clean
T000369,2025-05-10,PA,0.06,26743.51,0.0,26743.51,1604.61,1604.59,-0.02,clean
T000370,2025-06-04,FL,0.07,28425.74,0.0,28425.74,1989.8,1989.83,0.03,clean
T000371,2025-07-11,FL,0.07,25681.62,0.0,25681.62,1797.71,1797.72,0.01,clean
T000372,2025-05-22,GA,0.07,19630.74,0.0,19630.74,1374.15,1374.11,-0.04,clean
T000373,2025-11-04,TX,0.0625,22480.85,0.0,22480.85,1405.05,1405.08,0.03,clean
T000374,2025-07-27,GA,0.07,22183.82,10719.83,11463.99,802.48,802.48,0.0,clean
T000375,2025-09-01,CA,0.0875,36081.15,0.0,36081.15,3157.1,3157.07,-0.03,clean
T000376,2025-03-07,CA,0.0875,30151.5,0.0,30151.5,2638.26,2638.24,-0.02,clean
T000377,2025-04-25,OH,0.0725,30246.11,0.0,30246.11,2192.84,2192.81,-0.03,clean
T000378,2025-01-28,IL,0.0725,34337.02,0.0,34337.02,2489.43,2489.42,-0.01,clean
T000379,2025-06-02,GA,0.07,22651.72,0.0,22651.72,1585.62,1585.65,0.03,clean
T000380,2025-08-23,FL,0.07,16613.37,0.0,16613.37,1162.94,1162.93,-0.01,clean
T000381,2025-01-30,GA,0.07,9562.56,0.0,9562.56,669.38,669.35,-0.03,clean
T000382,2025-08-11,TX,0.0625,27339.25,0.0,27339.25,1708.7,1708.74,0.04,clean
T000383,2025-06-14,TX,0.0625,30615.2,0.0,30615.2,1913.45,1913.48,0.03,clean
T000384,2025-06-09,CA,0.0875,16172.28,0.0,16172.28,1415.07,1415.05,-0.02,clean
T000385,2025-09-24,OH,0.0725,26466.54,0.0,26466.54,1918.82,1918.86,0.04,clean
T000386,2025-07-26,TX,0.0625,11147.48,6621.07,4526.41,282.9,696.72,413.82,tradein_credit_error
T000387,2025-12-31,IL,0.0725,27755.0,15282.39,17755.0,1287.24,1287.25,0.01,clean
T000388,2025-12-01,FL,0.07,33190.6,8175.37,25015.23,1751.07,1751.05,-0.02,clean
T000389,2025-12-18,IL,0.0725,27262.89,0.0,27262.89,1976.56,1976.55,-0.01,clean
T000390,2025-02-23,FL,0.07,24612.72,0.0,24612.72,1722.89,1722.87,-0.02,clean
T000391,2025-09-25,CA,0.0875,40217.21,0.0,40217.21,3519.01,3519.03,0.02,clean
T000392,2025-09-04,PA,0.06,21086.35,9882.19,11204.16,672.25,672.22,-0.03,clean
T000393,2025-02-21,AZ,0.081,35998.18,0.0,35998.18,2915.85,2915.82,-0.03,clean
T000394,2025-01-21,OH,0.0725,33786.78,0.0,33786.78,2449.54,2449.5,-0.04,clean
T000395,2025-03-12,NY,0.08,28074.14,9629.74,18444.4,1475.55,2245.93,770.38,tradein_credit_error
T000396,2025-06-25,PA,0.06,17732.75,0.0,17732.75,1063.97,1063.99,0.02,clean
T000397,2025-02-27,FL,0.07,16284.99,0.0,16284.99,1139.95,1139.96,0.01,clean
T000398,2025-08-13,TX,0.0625,17689.84,0.0,17689.84,1105.62,1105.66,0.04,clean
T000399,2025-03-08,TX,0.0625,24026.23,0.0,24026.23,1501.64,1501.66,0.02,clean
T000400,2025-12-14,OH,0.0725,24890.8,0.0,24890.8,1804.58,1804.55,-0.03,clean
T000401,2025-12-05,OH,0.0725,29748.14,0.0,29748.14,2156.74,2156.78,0.04,clean
T000402,2025-01-28,PA,0.06,10456.02,0.0,10456.02,627.36,731.92,104.56,rate_mismatch
T000403,2025-06-14,GA,0.07,19170.58,0.0,19170.58,1341.94,1341.92,-0.02,clean
T000404,2025-08-24,PA,0.06,23251.55,0.0,23251.55,1395.09,1395.11,0.02,clean
T000405,2025-01-10,TX,0.0625,15291.72,0.0,15291.72,955.73,955.74,0.01,clean
T000406,2025-06-05,PA,0.06,35329.65,0.0,35329.65,2119.78,1766.48,-353.3,rate_mismatch
T000407,2025-08-21,NC,0.03,21113.42,0.0,21113.42,633.4,633.41,0.01,clean
T000408,2025-01-02,NY,0.08,21297.48,0.0,21297.48,1703.8,1725.1,21.3,sourcing_error
T000409,2025-03-26,FL,0.07,24216.62,0.0,24216.62,1695.16,1695.19,0.03,clean
T000410,2025-07-21,NC,0.03,18567.66,0.0,18567.66,557.03,371.35,-185.68,rate_mismatch
T000411,2025-08-19,PA,0.06,23511.33,0.0,23511.33,1410.68,1645.79,235.11,rate_mismatch
T000412,2025-10-27,GA,0.07,24023.23,0.0,24023.23,1681.63,1681.64,0.01,clean
T000413,2025-06-14,NC,0.03,24457.31,0.0,24457.31,733.72,733.72,0.0,clean
T000414,2025-03-10,AZ,0.081,16460.33,0.0,16460.33,1333.29,1333.31,0.02,clean
T000415,2025-10-11,NC,0.03,27317.48,12283.77,15033.71,451.01,451.02,0.01,clean
T000416,2025-04-02,FL,0.07,24452.82,0.0,24452.82,1711.7,1711.74,0.04,clean
T000417,2025-12-30,PA,0.06,22735.09,0.0,22735.09,1364.11,1136.75,-227.36,rate_mismatch
T000418,2025-01-28,AZ,0.081,28248.47,14126.33,14122.14,1143.89,1143.91,0.02,clean
T000419,2025-06-01,PA,0.06,18279.71,0.0,18279.71,1096.78,1096.78,0.0,clean
T000420,2025-04-25,AZ,0.081,30194.37,0.0,30194.37,2445.74,2445.73,-0.01,clean
T000421,2025-12-17,AZ,0.081,20726.14,0.0,20726.14,1678.82,1678.85,0.03,clean
T000422,2025-04-26,NY,0.08,36321.0,0.0,36321.0,2905.68,2905.7,0.02,clean
T000423,2025-04-10,CA,0.0875,20344.39,9624.19,20344.39,1780.13,1780.12,-0.01,clean
T000424,2025-10-12,PA,0.06,19699.41,10606.27,9093.14,545.59,545.6,0.01,clean
T000425,2025-11-17,NY,0.08,26913.62,0.0,26913.62,2153.09,2153.08,-0.01,clean
T000426,2025-04-23,PA,0.06,38949.92,0.0,38949.92,2337.0,3408.12,1071.12,sourcing_error
T000427,2025-04-24,AZ,0.081,35038.61,0.0,35038.61,2838.13,2838.13,0.0,clean
T000428,2025-10-15,NC,0.03,32750.87,0.0,32750.87,982.53,982.56,0.03,clean
T000429,2025-05-05,FL,0.07,39085.71,0.0,39085.71,2736.0,2735.96,-0.04,clean
T000430,2025-09-22,IL,0.0725,32696.13,0.0,32696.13,2370.47,2370.46,-0.01,clean
T000431,2025-02-12,TX,0.0625,38361.34,22345.88,16015.46,1000.97,1000.99,0.02,clean
T000432,2025-12-17,FL,0.07,22864.11,9490.93,13373.18,936.12,936.11,-0.01,clean
T000433,2025-02-14,GA,0.07,14159.75,4258.73,9901.02,693.07,693.06,-0.01,clean
T000434,2025-06-11,NY,0.08,10957.96,0.0,10957.96,876.64,876.66,0.02,clean
T000435,2025-02-07,AZ,0.081,21612.08,0.0,21612.08,1750.58,1750.58,0.0,clean
T000436,2025-07-22,OH,0.0725,32696.59,8583.82,24112.77,1748.18,1748.16,-0.02,clean
T000437,2025-11-28,IL,0.0725,21902.58,0.0,21902.58,1587.94,1806.96,219.02,rate_mismatch
T000438,2025-10-03,GA,0.07,25377.16,7207.65,18169.51,1271.87,1271.84,-0.03,clean
T000439,2025-04-05,CA,0.0875,18694.31,0.0,18694.31,1635.75,1635.78,0.03,clean
T000440,2025-10-09,FL,0.07,23588.24,0.0,23588.24,1651.18,1651.18,0.0,clean
T000441,2025-06-19,AZ,0.081,21601.38,0.0,21601.38,1749.71,1749.71,0.0,clean
T000442,2025-06-18,NY,0.08,26930.89,0.0,26930.89,2154.47,2154.46,-0.01,clean
T000443,2025-01-03,AZ,0.081,20737.55,0.0,20737.55,1679.74,1679.77,0.03,clean
T000444,2025-08-25,FL,0.07,23274.43,0.0,23274.43,1629.21,1629.19,-0.02,clean
T000445,2025-03-13,FL,0.07,35381.98,17458.1,17923.88,1254.67,1254.7,0.03,clean
T000446,2025-10-24,AZ,0.081,22500.43,0.0,22500.43,1822.53,1822.54,0.01,clean
T000447,2025-03-18,CA,0.0875,21765.68,11075.64,21765.68,1904.5,1904.5,0.0,clean
T000448,2025-07-06,CA,0.0875,24417.1,0.0,24417.1,2136.5,1953.37,-183.13,sourcing_error
T000449,2025-10-17,NC,0.03,38393.47,0.0,38393.47,1151.8,1151.77,-0.03,clean
T000450,2025-07-09,NC,0.03,19010.07,0.0,19010.07,570.3,570.26,-0.04,clean
T000451,2025-11-29,AZ,0.081,20956.42,0.0,20956.42,1697.47,1697.44,-0.03,clean
T000452,2025-12-01,NY,0.08,22002.59,0.0,22002.59,1760.21,1760.21,0.0,clean
T000453,2025-06-30,TX,0.0625,32528.77,0.0,32528.77,2033.05,2033.03,-0.02,clean
T000454,2025-09-21,FL,0.07,27581.59,7578.38,20003.21,1400.22,1400.24,0.02,clean
T000455,2025-09-04,OH,0.0725,28375.33,0.0,28375.33,2057.21,2057.22,0.01,clean
T000456,2025-03-10,AZ,0.081,27244.41,11685.34,15559.07,1260.28,1260.32,0.04,clean
T000457,2025-11-23,AZ,0.081,11105.67,0.0,11105.67,899.56,899.56,0.0,clean
T000458,2025-09-04,NY,0.08,17399.66,0.0,17399.66,1391.97,1391.94,-0.03,clean
T000459,2025-12-18,GA,0.07,21323.05,0.0,21323.05,1492.61,1492.59,-0.02,clean
T000460,2025-09-16,CA,0.0875,28610.89,0.0,28610.89,2503.45,2503.48,0.03,clean
T000461,2025-09-30,NY,0.08,24441.14,9602.84,14838.3,1187.06,1187.08,0.02,clean
T000462,2025-11-29,OH,0.0725,23004.63,0.0,23004.63,1667.84,1667.86,0.02,clean
T000463,2025-06-29,FL,0.07,26299.2,0.0,26299.2,1840.94,1840.92,-0.02,clean
T000464,2025-02-12,GA,0.07,20113.3,0.0,20113.3,1407.93,1407.94,0.01,clean
T000465,2025-03-02,NC,0.03,24784.1,0.0,24784.1,743.52,743.53,0.01,clean
T000466,2025-05-10,NY,0.08,19634.21,0.0,19634.21,1570.74,1570.72,-0.02,clean
T000467,2025-10-10,IL,0.0725,31435.49,0.0,31435.49,2279.07,2279.06,-0.01,clean
T000468,2025-12-28,GA,0.07,22368.35,12202.66,10165.69,711.6,711.57,-0.03,clean
T000469,2025-09-18,TX,0.0625,22414.1,0.0,22414.1,1400.88,1400.9,0.02,clean
T000470,2025-03-16,AZ,0.081,23795.99,0.0,23795.99,1927.48,1927.5,0.02,clean
T000471,2025-07-25,TX,0.0625,26875.01,0.0,26875.01,1679.69,1679.69,0.0,clean
T000472,2025-04-14,GA,0.07,33723.17,0.0,33723.17,2360.62,2360.64,0.02,clean
T000473,2025-11-11,CA,0.0875,17369.75,5136.28,17369.75,1519.85,1519.84,-0.01,clean
T000474,2025-07-22,NY,0.08,22506.42,4639.62,17866.8,1429.34,1429.35,0.01,clean
T000475,2025-06-27,GA,0.07,39410.53,0.0,39410.53,2758.74,2758.72,-0.02,clean
T000476,2025-07-28,NC,0.03,24501.43,0.0,24501.43,735.04,735.07,0.03,clean
T000477,2025-10-22,PA,0.06,19383.03,0.0,19383.03,1162.98,1162.98,0.0,clean
T000478,2025-08-24,AZ,0.081,35616.07,0.0,35616.07,2884.9,2884.88,-0.02,clean
T000479,2025-12-26,NY,0.08,18913.47,0.0,18913.47,1513.08,1513.06,-0.02,clean
T000480,2025-07-24,CA,0.0875,28336.17,0.0,28336.17,2479.41,2479.42,0.01,clean
T000481,2025-04-04,GA,0.07,38291.61,0.0,38291.61,2680.41,2680.39,-0.02,clean
T000482,2025-04-14,FL,0.07,33148.18,0.0,33148.18,2320.37,2320.38,0.01,clean
T000483,2025-11-11,NC,0.03,9852.31,0.0,9852.31,295.57,295.6,0.03,clean
T000484,2025-10-22,AZ,0.081,34432.23,0.0,34432.23,2789.01,2788.97,-0.04,clean
T000485,2025-08-05,OH,0.0725,23929.89,0.0,23929.89,1734.92,1734.89,-0.03,clean
T000486,2025-09-23,GA,0.07,23564.52,0.0,23564.52,1649.52,1649.53,0.01,clean
T000487,2025-05-13,NY,0.08,17846.06,0.0,17846.06,1427.68,1427.66,-0.02,clean
T000488,2025-12-25,PA,0.06,30478.24,0.0,30478.24,1828.69,1828.7,0.01,clean
T000489,2025-02-21,OH,0.0725,29586.17,0.0,29586.17,2145.0,2144.97,-0.03,clean
T000490,2025-01-05,NY,0.08,17564.65,0.0,17564.65,1405.17,1405.17,0.0,clean
T000491,2025-10-18,AZ,0.081,12971.26,3441.75,9529.51,771.89,1050.67,278.78,tradein_credit_error
T000492,2025-06-21,AZ,0.081,19600.02,0.0,19600.02,0.0,-0.02,-0.02,clean
T000493,2025-10-22,OH,0.0725,27738.35,0.0,27738.35,2011.03,2011.05,0.02,clean
T000494,2025-02-10,CA,0.0875,22049.87,0.0,22049.87,1929.36,1929.35,-0.01,clean
T000495,2025-11-10,CA,0.0875,25907.16,0.0,25907.16,2266.88,2266.86,-0.02,clean
T000496,2025-05-17,NY,0.08,26674.68,0.0,26674.68,2133.97,2133.93,-0.04,clean
T000497,2025-05-01,AZ,0.081,28040.67,0.0,28040.67,2271.29,1962.85,-308.44,sourcing_error
T000498,2025-08-31,CA,0.0875,25396.87,9112.52,25396.87,2222.23,2222.23,0.0,clean
T000499,2025-07-19,CA,0.0875,20659.15,6480.16,20659.15,1807.68,2014.27,206.59,rate_mismatch
T000500,2025-06-16,NY,0.08,34251.48,0.0,34251.48,2740.12,2740.12,0.0,clean
T000501,2025-10-30,NY,0.08,26494.44,0.0,26494.44,2119.56,2119.54,-0.02,clean
T000502,2025-06-27,OH,0.0725,23997.28,5659.08,18338.2,1329.52,1146.14,-183.38,rate_mismatch
T000503,2025-06-26,PA,0.06,20187.82,0.0,20187.82,1211.27,1211.29,0.02,clean
T000504,2025-11-02,IL,0.0725,18943.93,6620.1,12323.83,893.48,893.5,0.02,clean
T000505,2025-07-19,IL,0.0725,32916.59,7626.24,25290.35,1833.55,1833.53,-0.02,clean
T000506,2025-09-30,GA,0.07,32244.46,0.0,32244.46,2257.11,2257.11,0.0,clean
T000507,2025-12-25,IL,0.0725,27082.51,5626.61,21455.9,1555.55,1963.48,407.93,tradein_credit_error
T000508,2025-05-18,FL,0.07,16048.0,0.0,16048.0,0.0,0.02,0.02,clean
T000509,2025-07-10,CA,0.0875,23636.37,0.0,23636.37,2068.18,2068.18,0.0,clean
T000510,2025-04-03,CA,0.0875,17977.76,0.0,17977.76,1573.05,1573.05,0.0,clean
T000511,2025-01-18,GA,0.07,18157.52,0.0,18157.52,1271.03,1271.06,0.03,clean
T000512,2025-03-23,AZ,0.081,27235.39,15659.49,11575.9,937.65,937.68,0.03,clean
T000513,2025-12-08,CA,0.0875,18621.41,8438.54,18621.41,1629.37,1629.35,-0.02,clean
T000514,2025-01-22,CA,0.0875,26118.7,0.0,26118.7,2285.39,2285.39,0.0,clean
T000515,2025-12-18,FL,0.07,26985.19,0.0,26985.19,1888.96,1888.98,0.02,clean
T000516,2025-03-06,NC,0.03,24123.08,0.0,24123.08,723.69,723.65,-0.04,clean
T000517,2025-07-13,PA,0.06,21620.97,12096.18,9524.79,571.49,571.47,-0.02,clean
T000518,2025-04-06,NY,0.08,25292.67,0.0,25292.67,2023.41,2023.41,0.0,clean
T000519,2025-05-15,OH,0.0725,25249.22,0.0,25249.22,1830.57,1830.56,-0.01,clean
T000520,2025-11-14,IL,0.0725,19121.67,0.0,19121.67,1386.32,1386.34,0.02,clean
T000521,2025-03-20,FL,0.07,26853.28,0.0,26853.28,1879.73,1611.2,-268.53,rate_mismatch
T000522,2025-04-02,NY,0.08,34624.18,13647.06,20977.12,1678.17,1678.19,0.02,clean
T000523,2025-05-12,GA,0.07,13042.46,6353.48,6688.98,468.23,468.23,0.0,clean
T000524,2025-11-24,NC,0.03,13607.38,0.0,13607.38,408.22,408.2,-0.02,clean
T000525,2025-01-21,GA,0.07,29963.03,0.0,29963.03,2097.41,2097.41,0.0,clean
T000526,2025-04-08,CA,0.0875,18001.79,0.0,18001.79,1575.16,1575.13,-0.03,clean
T000527,2025-11-23,FL,0.07,26017.26,0.0,26017.26,1821.21,1821.21,0.0,clean
T000528,2025-12-03,NC,0.03,17051.82,0.0,17051.82,511.55,511.54,-0.01,clean
T000529,2025-07-10,GA,0.07,22637.18,0.0,22637.18,1584.6,1584.6,0.0,clean
T000530,2025-05-11,FL,0.07,21655.93,0.0,21655.93,1515.92,1515.96,0.04,clean
T000531,2025-06-04,NC,0.03,9844.63,0.0,9844.63,295.34,295.37,0.03,clean
T000532,2025-10-11,FL,0.07,24606.18,0.0,24606.18,1722.43,1722.41,-0.02,clean
T000533,2025-10-26,NY,0.08,19376.55,0.0,19376.55,1550.12,1550.09,-0.03,clean
T000534,2025-06-16,NY,0.08,31724.51,16822.94,14901.57,1192.13,1192.15,0.02,clean
T000535,2025-10-23,OH,0.0725,22058.68,0.0,22058.68,1599.25,1599.28,0.03,clean
T000536,2025-04-27,TX,0.0625,30346.49,0.0,30346.49,1896.66,1896.67,0.01,clean
T000537,2025-06-17,IL,0.0725,24421.95,5377.91,19044.04,1380.69,1770.59,389.9,tradein_credit_error
T000538,2025-08-10,FL,0.07,20251.84,0.0,20251.84,1417.63,1620.15,202.52,rate_mismatch
T000539,2025-05-15,GA,0.07,14638.59,0.0,14638.59,1024.7,1024.71,0.01,clean
T000540,2025-04-11,GA,0.07,25675.24,0.0,25675.24,1797.27,1797.28,0.01,clean
T000541,2025-10-22,NC,0.03,14812.49,0.0,14812.49,444.37,444.33,-0.04,clean
T000542,2025-06-06,CA,0.0875,17363.45,0.0,17363.45,1519.3,1519.28,-0.02,clean
T000543,2025-07-11,TX,0.0625,16989.07,0.0,16989.07,1061.82,1061.85,0.03,clean
T000544,2025-05-28,PA,0.06,10667.18,0.0,10667.18,0.0,0.0,0.0,clean
T000545,2025-05-13,PA,0.06,25404.82,0.0,25404.82,1524.29,1524.27,-0.02,clean
T000546,2025-12-23,OH,0.0725,26969.14,12457.13,14512.01,1052.12,1052.13,0.01,clean
T000547,2025-02-25,GA,0.07,11143.66,0.0,11143.66,780.06,780.09,0.03,clean
T000548,2025-09-06,IL,0.0725,34352.16,0.0,34352.16,2490.53,2490.49,-0.04,clean
T000549,2025-09-29,OH,0.0725,20567.91,0.0,20567.91,1491.17,1491.15,-0.02,clean
T000550,2025-09-14,TX,0.0625,19954.29,6047.58,13906.71,869.17,869.16,-0.01,clean
T000551,2025-07-21,GA,0.07,27913.42,9850.17,18063.25,1264.43,1445.06,180.63,sourcing_error
T000552,2025-06-09,GA,0.07,36235.57,0.0,36235.57,2536.49,2536.47,-0.02,clean
T000553,2025-03-12,CA,0.0875,20651.53,0.0,20651.53,1807.01,1806.98,-0.03,clean
